id,left_id,right_id,label,left_title,left_category,left_brand,left_modelno,left_price,right_title,right_category,right_brand,right_modelno,right_price
516,2142,13934,1,clarion vx401 6.2 double-din multimedia control station with usb port and built-in bluetooth,gps,clarion,vx401,499.99,brand new clarion vx401 6.2 2 din touchscreen cd dvd am fm mp3 wma receiver w usb and bluetooth,vehicle gps,clarion,,329.99
4187,2546,13373,0,da-lite da-tex rear tensioned advantage electrol - av format 8 x 8 diagonal,electronics - general,da-lite,85375,2549.38,hc matte white advantage deluxe electrol - wide format size wide 94 diagonal,projection screens,da-lite,,
5328,1218,15268,0,v7 8gb sd card secure digital high capacity 8 gb memory card,usb drives,v7,vasdh8gcl4r-1n,10.26,verbatim secure digital 2gb memory card 95407,blank media,verbatim,95407,9.96
4116,41,10819,0,kingston ktd-dm8400a 1g 1gb ddr2 sdram memory module,memory,kingston,ktd-dm8400a / 1g,22.92,kingston 2 gb ddr2 sdram memory module 2 gb 1 x 2 gb 800mhz ddr2800 pc26400 ddr2 sdram ktd-insp6000c 2g,memory,kingston,ktd-insp6000c / 2g,25.99
9549,986,4643,0,microsoft wireless desktop 800 for business,electronics - general,microsoft,5sh-00001,26.88,microsoft wireless desktop 3000 keyboard and mouse combo,keyboard mouse combos,microsoft,mfc-00001,33.0
5634,2461,7243,0,filemate imagine series k2010 usb standard keyboard,computers,,,15.12,wintec filemate imagine series k1010 usb mini keyboard - jet black 3fmnk1010ubk-r,keyboards,wintec,3fmnk1010ubk-r,13.99
752,99,635,0,canon powershot a3300 is black 16.0 mp digital camera with 5x optical zoom 3.0 lcd 720p video w 50 bonus prints,digital cameras,canon,5035b001aa,156.54,canon powershot a2200 14.1 mp digital camera with 4x optical zoom black,point shoot digital cameras,canon,a2200 ( black ),119.0
3161,1564,10894,0,incipio smart feather for apple ipad 2 light blue,electronics - general,incipio,ipad-227,33.25,incipio smart feather case for apple ipad 2 - tan ipad-233,cases sleeves,incipio,ipad-233,20.83
5068,967,8791,0,da-lite da-glas unframed rear projection screen - 43 1 4 x 57 3 4 video format,electronics - general,da-lite,27602,920.99,da-lite 27578 da-plex self trimming rear projection screen - 96 x 96 av format,projection screens,da-lite,,
3035,822,806,0,da-lite da-glas standard rear projection screen 81 x 108 video format,electronics - general,da-lite,27917,5391.99,da-lite da-plex deluxe rear projection screen - 94 1 2 x 168 hdtv format,projection screens,da-lite,27150,9255.17
2595,1927,15868,0,iosafe rugged 500gb usb 3.0 portable external hard drive,hard drives,iosafe,pa50500u5yr,299.98,a-data sport series sh93 500 gb usb 2.0 portable external hard drive ash93500gucyl,external hard drives,a-data,ash93500gucyl,64.99
1032,1605,8786,0,da-lite da-plex deluxe rear projection screen - 36 x 48 video format,electronics - general,da-lite,27559,1630.99,da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format,projection screens,da-lite,23056,8729.48
2991,305,6580,0,v7 10 cat5e snagless network patch cable blue,electronics - general,v7,v7n3c5e-10f-blus,4.88,cables unlimited utp-1400-05b cat5e snagless patch cable 5 feet blue,,cables unlimited,utp-1400-05b,1.6
779,1528,16323,0,innovera m4640 compatible remanufactured high-yield ink 484 page-yield black,printers,innovera,m4640,24.99,innovera d5310 - d5310 compatible reman extra high-yield toner 30000 page-yield black,computers accessories,innovera,,
3974,852,801,0,da-lite da-view thru-the-wall rear projection screen - 60 x 80 video format,electronics - general,da-lite,23046,13997.99,da-lite data pro thru-the-wall rear projection screen - 401 2 x 72 hdtv format,projection screens,da-lite,23168,10185.3
2018,1296,801,0,da-lite da-glas unframed rear projection screen - 57 3 4 x 77 video format,electronics - general,da-lite,27604,1609.99,da-lite data pro thru-the-wall rear projection screen - 401 2 x 72 hdtv format,projection screens,da-lite,23168,10185.3
41,2253,1302,0,visontek wireless candyboard mini keyboard with touchpad,electronics - general,visiontek,900319,59.82,visiontek candyboard bluetooth wireless mini keyboard with touchpad 900335 black,keyboards,visiontek,900335,49.99
7223,1542,7371,0,audiosource bi8 8 in-wall construction bracket mount,furniture,audiosource,bi8,25.88,audiosource bi5 5.25 in-wall construction bracket mount,home audio theater,sharp,,32.0
4772,327,20715,0,da-lite 40184 model b manual wall and ceiling projection screen,electronics - general,da-lite,40184,47.84,da-lite deluxe model b matte white - projection screen - 72 in,projection screens,da-lite,matte white,127.1
4146,944,10199,0,brother tn360 black toner cartridge,printers,brother,tn360,45.54,brother lc61bk ink cartridge black,inkjet printer ink,brother,lc61bk,12.55
2438,1964,14803,1,just mobile aluminum slide stand for ipad silver,mp3 accessories,macsense,st-828,49.88,just mobile slide stand for ipad silver,audio car mounts,just mobile,st-828,27.6
7067,2405,1037,0,hp laserjet 53x black print cartridge,printers,hp,q7553x,164.84,hp laserjet 96a black print cartridge in retail packaging,laser printer toner,hp,c4096a,75.0
3563,1959,10752,0,da-lite da-plex deluxe rear projection screen - 78 x 139 hdtv format,electronics - general,da-lite,27573,7452.99,da-lite deluxe model b high power - projection screen - 100 in,home audio theater,da-lite,high power,269.95
7962,1385,17536,1,trodat trodat econ micro 5-in-1 message stamp dater self-inking 1 x 3 4 blue red,stationery & office machinery,,t4850l,14.47,trodat e4850l - trodat econ micro 5-in-1 message stamp dater self-inking 1 x 3 4 blue red,laminating supplies,trodat,,
8313,2439,879,0,kingston hyperx 4gb kit 2 x 2gb ddr3 desktop memory module,memory,kingston,khx1600c9d3k2/4gx,49.99,kingston valueram 2gb kit 2x1gb modules 400mhz pc3200 ddr desktop memory kvr400ak2 2gr,memory,kingston,kvr400ak2/2gr,83.95
1973,2306,18101,0,crown super-soaker polypropylene wiper mat with gripper bottom 45 x 67 dark brown,rugs,crown,ssr046db,139.97,new-crown ssr046ch - super-soaker wiper mat w gripper bottm polypropylene 45 x 67 charcoal - cwnssr046ch,laminating supplies,crown,,213.0
9422,348,11140,0,ep 2gb usb 2.0 capless wave flash drive pink,usb drives,ep memory,epclp/2gb -2.0,8.84,ep memory 8 gb usb 2.0 capless wave flash drive ep memoryclp 8gb-2 .0 white,usb flash drives,ep memory,epclp/8gb -2.0,14.99
3390,903,15526,0,scosche 1974-up ford chrysler jeep multi-purpose kit including 1999-up grand cherokee,automotive - general,scosche,fcj1276ab,11.37,scosche cr1277b installation kit for 1999-up jeep grand cherokee 1998-up dodge intrepid chrysler concorde,audio video accessories,scosche,cr1277b,9.48
7032,626,21693,0,da-lite holoscreen rear projection screen - 22 x 33 3 4 video format,electronics - general,da-lite,20030,1600.0,da-lite da-plex thru-the-wall rear projection screen - 72 x 96 video format,projection screens,da-lite,23049,10252.0
9176,1502,9013,0,san diego padres iphone 4 case silicone cover,electronics - general,tribeca,fva3959,24.99,washington capitals iphone 4 case silicone cover,cases,tribeca,,17.99
5652,576,19283,0,da-lite da-glas deluxe rear projection screen - 50 x 50 av format,electronics - general,da-lite,27647,1919.99,da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,projection screens,da-lite,23077,9258.99
4268,2220,17203,0,da-lite da-plex deluxe rear projection screen - 58 x 104 hdtv format,electronics - general,da-lite,27571,4629.99,da-glas base rear projection screen - 43 1 4 x 57 3 4 video format,projection screens,da-lite,,1519.99
7805,1241,16633,0,sharpie retractable permanent markers fine point set of 12 black,stationery & office machinery,sharpie,32701,13.64,sharpie 1735792 - retractable ultra fine tip permanent marker blue,headphones,sharpie,,20.99
947,1525,589,0,cobra 16-mile range 22-channel gmrs 2-way radio,walkie-talkie/frs,cobra,cx-105,29.98,cobra cxr925 micro talk 35-mile 22-channel frs gmrs two-way radio,gmrs-frs two-way radios,cobra,cxr925,58.93
6933,1269,18029,0,comprehensive 1 4 standard stereo phone jack cable end set of 25,tv accessories,comprehensive,spj-s,35.75,comprehensive mj 3.5 mm mini jack cable end set of 25,,comprehensive,,
6145,621,3167,0,zotac geforce gt430 1gb ddr3 pci-express 2.0 graphics card,electronics - general,zotac,zt-40604-10l,88.88,evga geforce gts450 superclocked 1 gb gddr5 pci-express 2.0 graphics card 01g-p3-1452-tr,graphics cards,evga,01g-p3-1452-tr,119.88
7272,2430,18465,0,da-lite da-plex thru-the-wall rear projection screen - 81 x 108 video format,electronics - general,da-lite,23096,10048.99,da-glas base rear projection screen - 36 x 48 video format,projection screens,da-lite,,1199.99
7754,90,21917,1,dane-elec 8gb high-speed compact flash memory card,usb drives,dane-elec,dacf3008gc,44.88,dane-elec high speed 300x 8 gb usb 2.0 compact flash card udma da-cf30-08g-c,blank media,dane-elec,da-cf30-08g-c,29.06
537,2265,21530,0,siig mini displayport to hdmi adapter,electronics - general,siig,cb-dp0b11-s1,19.88,mini displayport to dvi adapter,video cables,siig,cb-dp0a11-s1,15.44
4101,418,11272,0,da-lite matte white designer model b with fabric case in frost gray - 84 x 84 av format,electronics - general,da-lite,73139,222.99,video spectra 1.5 designer model b with fabric case in fawn - av format size 50 x 50,projection screens,da-lite,,
3801,625,6740,0,da-lite da-glas standard rear projection screen 72 x 96 video format,electronics - general,da-lite,27639,4448.99,da-lite data pro thru-the-wall rear projection screen - 52 x 92 hdtv format,projection screens,da-lite,23181,15985.81
357,561,820,0,da-lite da-plex self trimming rear projection screen - 96 x 120 av format,electronics - general,da-lite,27903,7799.99,da-lite 27597 da-glas unframed rear projection screen - 96 x 96 av format,projection screens,da-lite,,
3777,1070,15508,0,chicago cubs pink iphone 4 hard case,electronics - general,tribeca,fva4424,29.99,chicago blackhawks iphone 3g duo case,computers accessories,tribeca,,17.99
249,1316,5930,0,case logic 208 capacity nylon cd dvd wallet,electronics - general,case logic,87974,19.99,case logic cdw-320 320 capacity nylon cd wallet black,media storage organization,case logic,cdw-320,28.99
8999,2112,2829,0,da-lite video spectra 1.5 model c with csr manual screen - 7 x 9 av format,electronics - general,da-lite,82976,697.99,da-lite advantage manual with csr - projection screen - 1 1 - video spectra 1.5,projection screens,da-lite,,594.95
9854,1529,3901,0,dell switch by design studio lids fire red 17r,electronics - general,dell,8cmcy,24.0,dell switch by design studio lid for inspiron r series laptop - x,cleaning repair,dell,"switch by design studio , x - 15 ''",49.99
1384,166,18152,0,da-lite da-view thru-the-wall rear projection screen - 58 x 104 hdtv format,electronics - general,da-lite,23074,22472.99,da-lite 27903 da-plex self trimming rear projection screen - 96 x 120 av format,projection screens,da-lite,,
4683,2438,12841,0,lacie fastkey 120gb usb 3.0 flash drive,usb drives,lacie,lac130980,449.0,lacie cookey 8 gb usb 2.0 flash drive 131049,usb flash drives,lacie,131049,26.79
5612,342,9326,0,v7 5 cat6 snagless molded network patch cable red,electronics - general,v7,v7n2c6-05f-reds,4.88,v7 cat5e snagless molded network patch cable rj45 male to male green 1-foot v7n3c5e-01f-grns,ethernet cables,v7,v7n3c5e-01f-grns,2.71
4174,2020,286,0,da-lite da-plex deluxe rear projection screen - 96 x 96 av format,electronics - general,da-lite,27557,6426.99,da-lite 27565 da-plex deluxe rear projection screen - 72 x 96 video format,,da-lite,,
2554,581,16963,0,elite screens cinewhite cinema235 series fixed frame wide screen - 85 diagonal,electronics - general,elite screens,r85wh1-wide,409.0,powergain prime vision series fixed frame screen - 135 diagonal,projection screens,elite,,1069.0
1752,2471,820,0,da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,electronics - general,da-lite,23077,11385.99,da-lite 27597 da-glas unframed rear projection screen - 96 x 96 av format,projection screens,da-lite,,
8170,1688,16999,0,universal pressboard classification folder legal box of 10 red,stationery & office machinery,,82007,47.84,new-smead 19075 - pressboard classification folders wself tab legal six-section red 10 box - smd19075,laminating supplies,smead,,76.0
8341,1673,15266,0,verbatim 4gb tuff - n - tiny usb 2.0 flash drive green,usb drives,verbatim,,11.98,verbatim store n go 16 gb usb 2.0 flash drive 96317 red,usb flash drives,verbatim,96317,22.99
3010,802,20115,0,memorex 52x write-once cd-r with lightscribe technology - 10 pack slim jewel case,mp3 accessories,memorex,,8.88,memorex 40x write-once cd-r for audio - 5 pack jewel cases,,memorex,,9.09
10100,1589,7840,0,startech esata usb to sata external hard drive docking station for 2.5 hdd,electronics - general,startech,satadocku2e,29.84,kingwin 2.5-inch and 3.5-inch sata hard drive docking station with usb 2.0 and esata external hard drive enclosure ezd-2535 black,hard drive enclosures,kingwin,ezd-2535,21.99
1926,490,10505,0,coby pink high-performance isolation stereo earphones cvem79pnk,electronics - general,coby,cvem79pnk,17.49,coby jammerz high-performance isolation stereo earphones cve52svr silver,headphones,coby,cv-e52 svr,4.46
9745,1816,5771,0,lexmark e450h11a toner 11000 page-yield black,printers,lexmark,e450h11a,248.27,oki 52111701 - 52111701 toner 1500 page-yield black,accessory kits,oki,,34.46
7154,700,21693,0,da-lite da-plex deluxe rear projection screen - 50 1 2 x 67 1 4 video format,electronics - general,da-lite,27562,2544.99,da-lite da-plex thru-the-wall rear projection screen - 72 x 96 video format,projection screens,da-lite,23049,10252.0
6346,428,3729,0,hp 27 black inkjet cartridge c8727an,printers,hp,c8727an,19.97,hp 96 c8767wn black 97 c9363wn tri color combo pack inkjet cartridge c9353fn,computers accessories,hp,883585697908,79.0
2861,594,10645,0,uniden d2998 dect 6.0 loud and clear digital answering system with cordless handset,electronics - general,uniden,d2998,79.93,motorola dect 6.0 cordless phone with 2 handsets digital answering system and dect 6.0 headset l903,cordless telephones,motorola,l903,74.82
7526,2391,22071,0,da-lite high power model b manual screen with csr - 96 x 96 av format,electronics - general,da-lite,85311,555.99,da-lite model b with csr high power - projection screen - 92 in,projection screens,da-lite,high power,344.5
2375,2471,21693,0,da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,electronics - general,da-lite,23077,11385.99,da-lite da-plex thru-the-wall rear projection screen - 72 x 96 video format,projection screens,da-lite,23049,10252.0
5710,797,6508,1,arkon cmp114 camera mount for windshield,dvd accessories,arkon,cmp114,10.98,arkon cmp114 camera video recorder windsheild dashboard mount,computer accessories,arkon,,11.99
6017,1806,8861,0,energizer lithium aaa battery,electronics - general,energizer,ea92bp-8,21.0,energizer 529 6-volt battery,6v,energizer,outlet-529,13.16
3385,1792,6445,0,cyber acoustics computer stereo silver headset microphone,electronics - general,cyber acoustics,ac401,14.84,cyber acoustics ac-8000 stereo headset for kids silver,accessories supplies,cyber acoustics,ac-8000,18.22
4013,742,2788,0,logitech m305 wireless mouse black,mice,logitech,910-001752,29.73,logitech wireless mouse m305 silver filament 910-002463,mice,logitech,910-002463,20.95
443,1893,13849,0,evga geforce 8400 gs 1gb ddr3 pci express 2.0 graphics card,electronics - general,evga,01g-p3-1302-lr,44.99,evga 512-p1-n402-lr geforce 6200 512mb ddr2 pci 2.1 graphics card,graphics cards,evga,512-p1-n402-lr,44.99
5839,1354,6500,0,virginia tech hokies iphone 4 case black shell,electronics - general,tribeca,fva3168,29.99,virginia tech hokies iphone 3g silicone cover,computers accessories,tribeca,fva2208,9.99
7863,195,3283,0,vtech ds6151 2-line expandable cordless phone with digital answering system caller id,electronics - general,vtech,ds6151,62.51,vtech ls6425-3 dect 6.0 digital three handset cordless answering system with caller id,cordless telephones,vtech,ls6425-3,
